20508,1,1
20542,0,1
20574,1,1
20608,0,1
20639,1,0
20673,0,0
20705,1,0
20740,0,0
20771,1,0
20806,0,0
20837,1,1
20872,0,1
20903,1,1
20938,0,1
20970,1,1
21005,0,1
21037,1,0
21070,0,0
21102,1,0
21137,0,0
21169,1,0
21203,0,0
21235,1,1
21270,0,1
21302,1,1
21337,0,1
21368,1,1
21403,0,1
21435,1,0
21470,0,0
21501,1,0
21536,0,0
21568,1,0
21603,0,0
21635,1,1
21670,0,1
21702,1,1
21737,0,1
21770,1,1
21804,0,1
21836,1,0
21870,0,0
21903,1,0
21938,0,0
21969,1,0
22005,0,0
22037,1,1
22072,0,1
22105,1,1
22139,0,1
22172,1,1
22207,0,1
22239,1,0
22274,0,0
22306,1,0
22341,0,0
22374,1,0
22409,0,0
22440,1,1
22476,0,1
22509,1,1
22544,0,1
22577,1,1
22611,0,1
22644,1,0
22679,0,0
22712,1,0
22747,0,0
22779,1,0
22814,0,0
22847,1,1
22883,0,1
22916,1,1
22950,0,1
22983,1,1
23018,0,1
23051,1,0
23086,0,0
23118,1,0
23154,0,0
23187,1,0
23223,0,0
23256,1,1
23290,0,1
23324,1,1
23359,0,1
23392,1,1
23428,0,1
23460,1,0
23495,0,0
23528,1,0
23564,0,0
23597,1,0
23632,0,0
23665,1,1
23701,0,1
23735,1,1
23770,0,1
23803,1,1
23838,0,1
23871,1,0
23907,0,0
23940,1,0
23975,0,0
24009,1,0
24045,0,0
24078,1,1
24114,0,1
24147,1,1
24183,0,1
24216,1,1
24252,0,1
24285,1,0
24321,0,0
24354,1,0
24390,0,0
24423,1,0
24460,0,0
24493,1,1
24528,0,1
24562,1,1
24598,0,1
24632,1,1
24668,0,1
24700,1,0
24736,0,0
24770,1,0
24806,0,0
24840,1,0
24876,0,0
24909,1,1
24946,0,1
24979,1,1
25016,0,1
25050,1,1
25085,0,1
25118,1,0
25155,0,0
25188,1,0
25225,0,0
25259,1,0
25294,0,0
25328,1,1
25365,0,1
25399,1,1
25436,0,1
25469,1,1
25505,0,1
25539,1,0
25575,0,0
25609,1,0
25646,0,0
25679,1,0
25716,0,0
25750,1,1
25787,0,1
25821,1,1
25858,0,1
25891,1,1
25927,0,1
25961,1,0
25998,0,0
26032,1,0
26068,0,0
26102,1,0
26139,0,0
26173,1,1
26211,0,1
26245,1,1
26281,0,1
26315,1,1
26352,0,1
26386,1,0
26423,0,0
26457,1,0
26493,0,0
26528,1,0
26565,0,0
26599,1,1
26637,0,1
26671,1,1
26707,0,1
26742,1,1
26779,0,1
26813,1,0
26850,0,0
26885,1,0
26921,0,0
26956,1,0
26993,0,0
27028,1,1
27065,0,1
27100,1,1
27137,0,1
27171,1,1
27208,0,1
27243,1,0
27280,0,0
27315,1,0
27352,0,0
27386,1,0
27424,0,0
27458,1,1
27496,0,1
27531,1,1
27569,0,1
27602,1,1
27640,0,1
27674,1,0
27712,0,0
27747,1,0
27785,0,0
27819,1,0
27856,0,0
27891,1,1
27929,0,1
27964,1,1
28002,0,1
28037,1,1
28075,0,1
28109,1,0
28146,0,0
28181,1,0
28219,0,0
28254,1,0
28293,0,0
28326,1,1
28365,0,1
28400,1,1
28438,0,1
28473,1,1
28511,0,1
28546,1,0
28583,0,0
28618,1,0
28657,0,0
28692,1,0
28730,0,0
28765,1,1
28804,0,1
28838,1,1
28876,0,1
28912,1,1
28950,0,1
28985,1,0
29023,0,0
29059,1,0
29096,0,0
29132,1,0
29170,0,0
29206,1,1
29244,0,1
29280,1,1
29318,0,1
29353,1,1
29391,0,1
29427,1,0
29465,0,0
29501,1,0
29539,0,0
29575,1,0
29614,0,0
29648,1,1
29687,0,1
29723,1,1
29762,0,1
29798,1,1
29836,0,1
29872,1,0
29910,0,0
29945,1,0
29984,0,0
30020,1,0
30059,0,0
30095,1,1
30134,0,1
30170,1,1
30209,0,1
30244,1,1
30282,0,1
30318,1,0
30357,0,0
30393,1,0
30432,0,0
30468,1,0
30508,0,0
30542,1,1
30582,0,1
30618,1,1
30657,0,1
30694,1,1
30732,0,1
30768,1,0
30808,0,0
30843,1,0
30882,0,0
30918,1,0
30958,0,0
30994,1,1
31034,0,1
31070,1,1
31109,0,1
31145,1,1
31184,0,1
31220,1,0
31260,0,0
31296,1,0
31336,0,0
31372,1,0
31412,0,0
31448,1,1
31488,0,1
31524,1,1
31563,0,1
31600,1,1
31639,0,1
31676,1,0
31715,0,0
31752,1,0
31792,0,0
31827,1,0
31867,0,0
31904,1,1
31944,0,1
31981,1,1
32021,0,1
32058,1,1
32097,0,1
32134,1,0
32174,0,0
32210,1,0
32250,0,0
32287,1,0
32327,0,0
32363,1,1
32404,0,1
32441,1,1
32481,0,1
32518,1,1
32558,0,1
32594,1,0
32634,0,0
32671,1,0
32711,0,0
32748,1,0
32789,0,0
32826,1,1
32866,0,1
32904,1,1
32944,0,1
32980,1,1
33020,0,1
33058,1,0
33098,0,0
33135,1,0
33176,0,0
33213,1,0
33254,0,0
33291,1,1
33332,0,1
33369,1,1
33410,0,1
33446,1,1
33487,0,1
33524,1,0
33564,0,0
33602,1,0
33643,0,0
33680,1,0
33721,0,0
33759,1,1
33800,0,1
33838,1,1
33878,0,1
33915,1,1
33956,0,1
33993,1,0
34034,0,0
34072,1,0
34113,0,0
34151,1,0
34192,0,0
34230,1,1
34271,0,1
34309,1,1
34350,0,1
34387,1,1
34428,0,1
34466,1,0
34507,0,0
34545,1,0
34586,0,0
34624,1,0
34665,0,0
34703,1,1
34745,0,1
34783,1,1
34825,0,1
34863,1,1
34904,0,1
34941,1,0
34982,0,0
35020,1,0
35062,0,0
35100,1,0
35142,0,0
35180,1,1
35222,0,1
35260,1,1
35302,0,1
35341,1,1
35382,0,1
35420,1,0
35462,0,0
35500,1,0
35542,0,0
35580,1,0
35621,0,0
35660,1,1
35702,0,1
35741,1,1
35783,0,1
35821,1,1
35863,0,1
35902,1,0
35943,0,0
35982,1,0
36024,0,0
36063,1,0
36105,0,0
36144,1,1
36186,0,1
36225,1,1
36267,0,1
36305,1,1
36347,0,1
36386,1,0
36428,0,0
36467,1,0
36509,0,0
36548,1,0
36591,0,0
36630,1,1
36672,0,1
36712,1,1
36754,0,1
36793,1,1
36835,0,1
36875,1,0
36917,0,0
36956,1,0
36999,0,0
37038,1,0
37081,0,0
37120,1,1
37163,0,1
37201,1,1
37244,0,1
37284,1,1
37326,0,1
37365,1,0
37408,0,0
37448,1,0
37490,0,0
37530,1,0
37573,0,0
37612,1,1
37656,0,1
37695,1,1
37738,0,1
37778,1,1
37821,0,1
37860,1,0
37903,0,0
37943,1,0
37986,0,0
38026,1,0
38069,0,0
38109,1,1
38153,0,1
38193,1,1
38236,0,1
38276,1,1
38319,0,1
38359,1,0
38402,0,0
38441,1,0
38484,0,0
38525,1,0
38568,0,0
38608,1,1
38652,0,1
38692,1,1
38736,0,1
38776,1,1
38819,0,1
38859,1,0
38903,0,0
38943,1,0
38987,0,0
39027,1,0
39071,0,0
39111,1,1
39156,0,1
39196,1,1
39240,0,1
39281,1,1
39324,0,1
39365,1,0
39408,0,0
39449,1,0
39493,0,0
39534,1,0
39578,0,0
39618,1,1
39663,0,1
39704,1,1
39748,0,1
39789,1,1
39832,0,1
39873,1,0
39917,0,0
39958,1,0
40002,0,0
40043,1,0
40088,0,0
40129,1,1
40173,0,1
40214,1,1
40259,0,1
40300,1,1
40344,0,1
40385,1,0
40429,0,0
40471,1,0
40515,0,0
40557,1,0
40601,0,0
40642,1,1
40687,0,1
40729,1,1
40774,0,1
40815,1,1
40859,0,1
40901,1,0
40945,0,0
40987,1,0
41032,0,0
41073,1,0
41119,0,0
41160,1,1
41205,0,1
41247,1,1
41292,0,1
41334,1,1
41378,0,1
41420,1,0
41465,0,0
41507,1,0
41552,0,0
41594,1,0
41639,0,0
41681,1,1
41728,0,1
41769,1,1
41815,0,1
41857,1,1
41902,0,1
41944,1,0
41989,0,0
42031,1,0
42077,0,0
42119,1,0
42165,0,0
42207,1,1
42253,0,1
42295,1,1
42341,0,1
42383,1,1
42428,0,1
42471,1,0
42516,0,0
42559,1,0
42605,0,0
42647,1,0
42693,0,0
42735,1,1
42782,0,1
42824,1,1
42870,0,1
42913,1,1
42959,0,1
43001,1,0
43047,0,0
43090,1,0
43137,0,0
43180,1,0
43226,0,0
43269,1,1
43316,0,1
43359,1,1
43405,0,1
43448,1,1
43494,0,1
43537,1,0
43583,0,0
43626,1,0
43673,0,0
43716,1,0
43762,0,0
43805,1,1
43852,0,1
43896,1,1
43942,0,1
43986,1,1
44033,0,1
44076,1,0
44123,0,0
44166,1,0
44213,0,0
44256,1,0
44304,0,0
44347,1,1
44394,0,1
44438,1,1
44485,0,1
44528,1,1
44575,0,1
44618,1,0
44665,0,0
44709,1,0
44756,0,0
44801,1,0
44849,0,0
44892,1,1
44940,0,1
44984,1,1
45031,0,1
45075,1,1
45122,0,1
45166,1,0
45213,0,0
45257,1,0
45305,0,0
45349,1,0
45398,0,0
45442,1,1
45490,0,1
45534,1,1
45582,0,1
45626,1,1
45673,0,1
45718,1,0
45765,0,0
45810,1,0
45858,0,0
45902,1,0
45950,0,0
45995,1,1
46044,0,1
46089,1,1
46137,0,1
46181,1,1
46229,0,1
46274,1,0
46322,0,0
46366,1,0
46415,0,0
46459,1,0
46509,0,0
46554,1,1
46602,0,1
46647,1,1
46696,0,1
46741,1,1
46789,0,1
46834,1,0
46882,0,0
46927,1,0
46977,0,0
47022,1,0
47071,0,0
47116,1,1
47165,0,1
47211,1,1
47259,0,1
47305,1,1
47353,0,1
47398,1,0
47448,0,0
47494,1,0
47543,0,0
47588,1,0
47638,0,0
47683,1,1
47732,0,1
47778,1,1
47827,0,1
47874,1,1
47923,0,1
47969,1,0
48018,0,0
48064,1,0
48113,0,0
48159,1,0
48209,0,0
48254,1,1
48305,0,1
48351,1,1
48401,0,1
48447,1,1
48496,0,1
48542,1,0
48592,0,0
48638,1,0
48689,0,0
48735,1,0
48786,0,0
48832,1,1
48882,0,1
48928,1,1
48978,0,1
49026,1,1
49076,0,1
49122,1,0
49172,0,0
49219,1,0
49269,0,0
49315,1,0
49367,0,0
49413,1,1
49464,0,1
49511,1,1
49562,0,1
49608,1,1
49659,0,1
49705,1,0
49757,0,0
49804,1,0
49855,0,0
49901,1,0
49952,0,0
49999,1,1
50051,0,1
50099,1,1
50150,0,1
50197,1,1
50247,0,1
50295,1,0
50345,0,0
50394,1,0
50445,0,0
50492,1,0
50544,0,0
50591,1,1
50643,0,1
50691,1,1
50743,0,1
50790,1,1
50841,0,1
50889,1,0
50940,0,0
50989,1,0
51041,0,0
51088,1,0
51140,0,0
51188,1,1
51240,0,1
51289,1,1
51341,0,1
51389,1,1
51440,0,1
51488,1,0
51540,0,0
51589,1,0
51641,0,0
51689,1,0
51742,0,0
51789,1,1
51843,0,1
51892,1,1
51944,0,1
51992,1,1
52044,0,1
52092,1,0
52146,0,0
52194,1,0
52247,0,0
52295,1,0
52348,0,0
52398,1,1
52451,0,1
52500,1,1
52552,0,1
52601,1,1
52655,0,1
52703,1,0
52756,0,0
52805,1,0
52858,0,0
52908,1,0
52961,0,0
53010,1,1
53064,0,1
53113,1,1
53167,0,1
53217,1,1
53269,0,1
53319,1,0
53372,0,0
53422,1,0
53476,0,0
53525,1,0
53579,0,0
53628,1,1
53683,0,1
53733,1,1
53787,0,1
53837,1,1
53891,0,1
53941,1,0
53994,0,0
54044,1,0
54098,0,0
54149,1,0
54203,0,0
54253,1,1
54308,0,1
54359,1,1
54413,0,1
54463,1,1
54517,0,1
54567,1,0
54623,0,0
54673,1,0
54728,0,0
54778,1,0
54834,0,0
54884,1,1
54939,0,1
54990,1,1
55045,0,1
55096,1,1
55150,0,1
55201,1,0
55257,0,0
55308,1,0
55363,0,0
55414,1,0
55470,0,0
55521,1,1
55576,0,1
55627,1,1
55684,0,1
55735,1,1
55790,0,1
55841,1,0
55897,0,0
55948,1,0
56004,0,0
56055,1,0
56112,0,0
56163,1,1
56220,0,1
56271,1,1
56328,0,1
56380,1,1
56435,0,1
56487,1,0
56544,0,0
56595,1,0
56652,0,0
56705,1,0
56761,0,0
56813,1,1
56869,0,1
56923,1,1
56979,0,1
57031,1,1
57088,0,1
57140,1,0
57196,0,0
57249,1,0
57307,0,0
57359,1,0
57416,0,0
57468,1,1
57526,0,1
57579,1,1
57636,0,1
57690,1,1
57746,0,1
57799,1,0
57857,0,0
57910,1,0
57967,0,0
58020,1,0
58079,0,0
58131,1,1
58189,0,1
58243,1,1
58301,0,1
58354,1,1
58412,0,1
58465,1,0
58523,0,0
58576,1,0
58635,0,0
58689,1,0
58747,0,0
58801,1,1
58859,0,1
58913,1,1
58972,0,1
59026,1,1
59084,0,1
59139,1,0
59197,0,0
59251,1,0
59310,0,0
59364,1,0
59423,0,0
59478,1,1
59537,0,1
59591,1,1
59651,0,1
59705,1,1
59763,0,1
59819,1,0
59877,0,0
59932,1,0
59992,0,0
60047,1,0
60106,0,0
60161,1,1
60221,0,1
60276,1,1
60336,0,1
60391,1,1
60450,0,1
60506,1,0
60565,0,0
60620,1,0
60681,0,0
60736,1,0
60796,0,0
60852,1,1
60913,0,1
60968,1,1
61029,0,1
61085,1,1
61145,0,1
61201,1,0
61260,0,0
61317,1,0
61378,0,0
61433,1,0
61495,0,0
61551,1,1
61613,0,1
61669,1,1
61729,0,1
61787,1,1
61847,0,1
61903,1,0
61964,0,0
62021,1,0
62083,0,0
62139,1,0
62201,0,0
62258,1,1
62319,0,1
62376,1,1
62438,0,1
62495,1,1
62557,0,1
62614,1,0
62675,0,0
62733,1,0
62795,0,0
62853,1,0
62915,0,0
62972,1,1
63035,0,1
63092,1,1
63155,0,1
63213,1,1
63275,0,1
63333,1,0
63395,0,0
63453,1,0
63516,0,0
63575,1,0
63637,0,0
63695,1,1
63759,0,1
63817,1,1
63881,0,1
63939,1,1
64002,0,1
64060,1,0
64123,0,0
64182,1,0
64245,0,0
64305,1,0
64368,0,0
64427,1,1
64491,0,1
64550,1,1
64614,0,1
64673,1,1
64737,0,1
64796,1,0
64860,0,0
64919,1,0
64984,0,0
65043,1,0
65107,0,0
65167,1,1
65232,0,1
65292,1,1
65356,0,1
65417,1,1
65481,0,1
65541,1,0
65605,0,0
65666,1,0
65731,0,0
65792,1,0
65857,0,0
65916,1,1
65982,0,1
66043,1,1
66109,0,1
66169,1,1
66234,0,1
66294,1,0
66361,0,0
66421,1,0
66488,0,0
66548,1,0
66615,0,0
66675,1,1
66742,0,1
66803,1,1
66870,0,1
66931,1,1
66997,0,1
67058,1,0
67125,0,0
67186,1,0
67254,0,0
67315,1,0
67383,0,0
67444,1,1
67512,0,1
67573,1,1
67641,0,1
67703,1,1
67770,0,1
67832,1,0
67899,0,0
67961,1,0
68030,0,0
68092,1,0
68160,0,0
68222,1,1
68291,0,1
68354,1,1
68422,0,1
68486,1,1
68553,0,1
68616,1,0
68684,0,0
68748,1,0
68816,0,0
68880,1,0
68948,0,0
69012,1,1
69081,0,1
69145,1,1
69214,0,1
69277,1,1
69346,0,1
69410,1,0
69479,0,0
69543,1,0
69613,0,0
69678,1,0
69747,0,0
69811,1,1
69881,0,1
69946,1,1
70017,0,1
70081,1,1
70151,0,1
70215,1,0
70285,0,0
70350,1,0
70421,0,0
70487,1,0
70557,0,0
70622,1,1
70693,0,1
70759,1,1
70830,0,1
70895,1,1
70966,0,1
71031,1,0
71103,0,0
71169,1,0
71240,0,0
71307,1,0
71378,0,0
71444,1,1
71517,0,1
71583,1,1
71655,0,1
71721,1,1
71793,0,1
71860,1,0
71931,0,0
71999,1,0
72072,0,0
72138,1,0
72211,0,0
72279,1,1
72351,0,1
72419,1,1
72492,0,1
72559,1,1
72632,0,1
72699,1,0
72773,0,0
72841,1,0
72914,0,0
72983,1,0
73057,0,0
73124,1,1
73199,0,1
73268,1,1
73341,0,1
73410,1,1
73484,0,1
73552,1,0
73626,0,0
73696,1,0
73771,0,0
73839,1,0
73915,0,0
73984,1,1
74059,0,1
74129,1,1
74204,0,1
74273,1,1
74348,0,1
74418,1,0
74493,0,0
74563,1,0
74640,0,0
74710,1,0
74786,0,0
74856,1,1
74933,0,1
75003,1,1
75080,0,1
75151,1,1
75227,0,1
75297,1,0
75374,0,0
75445,1,0
75523,0,0
75593,1,0
75671,0,0
75743,1,1
75821,0,1
75892,1,1
75970,0,1
76042,1,1
76119,0,1
76190,1,0
76268,0,0
76341,1,0
76420,0,0
76492,1,0
76571,0,0
76643,1,1
76722,0,1
76795,1,1
76874,0,1
76947,1,1
77026,0,1
77099,1,0
77177,0,0
77251,1,0
77331,0,0
77405,1,0
77486,0,0
77558,1,1
77639,0,1
77713,1,1
77794,0,1
77868,1,1
77947,0,1
78022,1,0
78102,0,0
78178,1,0
78259,0,0
78333,1,0
78415,0,0
78490,1,1
78572,0,1
78647,1,1
78729,0,1
78804,1,1
78885,0,1
78961,1,0
79043,0,0
79120,1,0
79202,0,0
79279,1,0
79362,0,0
79437,1,1
79520,0,1
79598,1,1
79681,0,1
79758,1,1
79841,0,1
79918,1,0
80001,0,0
80078,1,0
80162,0,0
80240,1,0
80325,0,0
80402,1,1
80487,0,1
80566,1,1
80650,0,1
80729,1,1
80813,0,1
80891,1,0
80976,0,0
81055,1,0
81141,0,0
81220,1,0
81306,0,0
81385,1,1
81472,0,1
81551,1,1
81638,0,1
81718,1,1
81804,0,1
81884,1,0
81970,0,0
82051,1,0
82139,0,0
82219,1,0
82307,0,0
82386,1,1
82476,0,1
82556,1,1
82644,0,1
82726,1,1
82813,0,1
82895,1,0
82983,0,0
83065,1,0
83155,0,0
83237,1,0
83326,0,0
83408,1,1
83499,0,1
83581,1,1
83672,0,1
83755,1,1
83844,0,1
83928,1,0
84018,0,0
84102,1,0
84193,0,0
84277,1,0
84368,0,0
84452,1,1
84543,0,1
84628,1,1
84720,0,1
84805,1,1
84896,0,1
84981,1,0
85073,0,0
85158,1,0
85252,0,0
85338,1,0
85431,0,0
85517,1,1
85610,0,1
85697,1,1
85790,0,1
85877,1,1
85970,0,1
86057,1,0
86152,0,0
86239,1,0
86334,0,0
86422,1,0
86517,0,0
86604,1,1
86701,0,1
86790,1,1
86885,0,1
86974,1,1
87069,0,1
87157,1,0
87255,0,0
87344,1,0
87441,0,0
87531,1,0
87628,0,0
87718,1,1
87816,0,1
87907,1,1
88004,0,1
88095,1,1
88193,0,1
88284,1,0
88382,0,0
88474,1,0
88574,0,0
88666,1,0
88766,0,0
88857,1,1
88957,0,1
89051,1,1
89151,0,1
89244,1,1
89344,0,1
89437,1,0
89538,0,0
89632,1,0
89735,0,0
89829,1,0
89931,0,0
90024,1,1
90128,0,1
90223,1,1
90326,0,1
90421,1,1
90523,0,1
90618,1,0
90723,0,0
90819,1,0
90924,0,0
91021,1,0
91125,0,0
91222,1,1
91327,0,1
91425,1,1
91531,0,1
91628,1,1
91734,0,1
91832,1,0
91938,0,0
92037,1,0
92145,0,0
92243,1,0
92352,0,0
92450,1,1
92559,0,1
92659,1,1
92768,0,1
92868,1,1
92976,0,1
93077,1,0
93187,0,0
93288,1,0
93399,0,0
93501,1,0
93612,0,0
93714,1,1
93826,0,1
93928,1,1
94040,0,1
94143,1,1
94254,0,1
94358,1,0
94471,0,0
94575,1,0
94690,0,0
94794,1,0
94909,0,0
95013,1,1
95128,0,1
95235,1,1
95349,0,1
95456,1,1
95569,0,1
95677,1,0
95793,0,0
95901,1,0
96019,0,0
96126,1,0
96245,0,0
96353,1,1
96472,0,1
96580,1,1
96699,0,1
96808,1,1
96927,0,1
97038,1,0
97158,0,0
97269,1,0
97391,0,0
97503,1,0
97625,0,0
97735,1,1
97858,0,1
97971,1,1
98094,0,1
98207,1,1
98329,0,1
98444,1,0
98568,0,0
98683,1,0
98809,0,0
98925,1,0
99051,0,0
99166,1,1
99293,0,1
99409,1,1
99536,0,1
99654,1,1
99781,0,1
99899,1,0
100028,0,0
100148,1,0
100279,0,0
100399,1,0
100529,0,0
100648,1,1
100781,0,1
100901,1,1
101032,0,1
101155,1,1
101286,0,1
101409,1,0
101543,0,0
101668,1,0
101804,0,0
101928,1,0
102065,0,0
102189,1,1
102326,0,1
102452,1,1
102588,0,1
102716,1,1
102852,0,1
102981,1,0
103120,0,0
103250,1,0
103392,0,0
103522,1,0
103663,0,0
103792,1,1
103936,0,1
104067,1,1
104209,0,1
104342,1,1
104484,0,1
104619,1,0
104764,0,0
104900,1,0
105048,0,0
105184,1,0
105332,0,0
105467,1,1
105617,0,1
105754,1,1
105903,0,1
106042,1,1
106191,0,1
106333,1,0
106485,0,0
106628,1,0
106782,0,0
106926,1,0
107080,0,0
107223,1,1
107379,0,1
107524,1,1
107680,0,1
107826,1,1
107983,0,1
108131,1,0
108293,0,0
108442,1,0
108606,0,0
108756,1,0
108919,0,0
109070,1,1
109234,0,1
109386,1,1
109551,0,1
